source,target,type,raw
TRG_ITEM:FALLEC.PB_ACEPTAR_RF.WHEN-BUTTON-PRESSED,EXT:HIDE_WINDOW,EXTERNAL_CALL,HIDE_WINDOW
TRG_ITEM:FALLEC.PB_ACEPTAR_RF.WHEN-BUTTON-PRESSED,EXT:NUMBER,EXTERNAL_CALL,NUMBER
TRG_ITEM:FALLEC.PB_ACEPTAR_RF.WHEN-BUTTON-PRESSED,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:FALLEC.PB_ACEPTAR_RF.WHEN-BUTTON-PRESSED,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,P_IMPRIME_MENSAJE
TRG_ITEM:FALLEC.PB_ACEPTAR_RF.WHEN-BUTTON-PRESSED,PU:P_ROLLBACK_FALLECIDO,INTERNAL_PU_CALL,P_ROLLBACK_FALLECIDO
TRG_ITEM:FALLEC.PB_ACEPTAR_RF.WHEN-BUTTON-PRESSED,EXT:VARCHAR2,EXTERNAL_CALL,VARCHAR2
TRG_ITEM:FALLEC.PB_CANCEL_RF.WHEN-BUTTON-PRESSED,EXT:HIDE_WINDOW,EXTERNAL_CALL,HIDE_WINDOW
TRG_ITEM:FALLEC.PB_CANCEL_RF.WHEN-BUTTON-PRESSED,PU:P_ROLLBACK_FALLECIDO,INTERNAL_PU_CALL,P_ROLLBACK_FALLECIDO
TRG_BLOCK:TOOLBAR.WHEN-MOUSE-LEAVE,PU:DEL_TIMER,INTERNAL_PU_CALL,del_timer
TRG_BLOCK:TOOLBAR.WHEN-MOUSE-ENTER,PU:BUTTON_HELP,INTERNAL_PU_CALL,Button_help
TRG_BLOCK:BUSCA_SERVICIO.WHEN-NEW-BLOCK-INSTANCE,EXT:FOREBRA,EXTERNAL_CALL,FOREBRA
TRG_BLOCK:BUSCA_SERVICIO.WHEN-NEW-BLOCK-INSTANCE,PU:MSG_ALERT,INTERNAL_PU_CALL,MSG_ALERT
TRG_BLOCK:BUSCA_SERVICIO.WHEN-NEW-BLOCK-INSTANCE,EXT:PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_BLOCK:BUSCA_SERVICIO.WHEN-NEW-BLOCK-INSTANCE,PU:P_HABILITA_BLOCK_EXGRATIA,INTERNAL_PU_CALL,P_HABILITA_BLOCK_EXGRATIA
TRG_BLOCK:BUSCA_SERVICIO.WHEN-NEW-BLOCK-INSTANCE,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,P_IMPRIME_MENSAJE
TRG_ITEM:BUSCA_SERVICIO.TIPO_PRESTADOR_ADD.WHEN-LIST-CHANGED,EXT:PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:BUSCA_SERVICIO.PRESTADOR_ADD.WHEN-VALIDATE-ITEM,EXT:in,EXTERNAL_CALL,in
TRG_ITEM:BUSCA_SERVICIO.PRESTADOR_ADD.WHEN-VALIDATE-ITEM,PU:MSG_ALERT,INTERNAL_PU_CALL,MSG_ALERT
TRG_ITEM:BUSCA_SERVICIO.PRESTADOR_ADD.WHEN-VALIDATE-ITEM,EXT:PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:BUSCA_SERVICIO.GRUPO_COBERTURA.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,P_IMPRIME_MENSAJE
TRG_ITEM:BUSCA_SERVICIO.BTN_AGREGAR_ADD.WHEN-BUTTON-PRESSED,PU:MSG_ALERT,INTERNAL_PU_CALL,MSG_ALERT
TRG_ITEM:BUSCA_SERVICIO.BTN_AGREGAR_ADD.WHEN-BUTTON-PRESSED,PU:P_VALIDA_SOLICITUD_DUPLICADA,INTERNAL_PU_CALL,p_valida_solicitud_duplicada
TRG_ITEM:CREA_MEDICO.BTN_AGREGAR.WHEN-BUTTON-PRESSED,PU:MSG_ALERT,INTERNAL_PU_CALL,MSG_ALERT
TRG_ITEM:CREA_MEDICO.BTN_AGREGAR.WHEN-BUTTON-PRESSED,EXT:PERSONA,EXTERNAL_CALL,PERSONA
TRG_ITEM:CREA_MEDICO.BTN_AGREGAR.WHEN-BUTTON-PRESSED,EXT:PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:CREA_MEDICO.BTN_AGREGAR.WHEN-BUTTON-PRESSED,EXT:REEMBOLSO.PROVEEDOR,EXTERNAL_CALL,REEMBOLSO.PROVEEDOR
TRG_ITEM:CREA_MEDICO.BTN_AGREGAR.WHEN-BUTTON-PRESSED,EXT:REEMBOLSO.PROVEEDOR_ESPECIALIDAD,EXTERNAL_CALL,REEMBOLSO.PROVEEDOR_ESPECIALIDAD
TRG_ITEM:CREA_MEDICO.BTN_AGREGAR.WHEN-BUTTON-PRESSED,EXT:VALUES,EXTERNAL_CALL,VALUES
TRG_ITEM:MOT_CAM_MED_PAG.CONTINUAR.WHEN-BUTTON-PRESSED,EXT:F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:MOT_CAM_MED_PAG.CONTINUAR.WHEN-BUTTON-PRESSED,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:MOT_CAM_MED_PAG.CONTINUAR.WHEN-BUTTON-PRESSED,EXT:varchar2,EXTERNAL_CALL,varchar2
TRG_BLOCK:DEPENDIENTE.POST-QUERY,EXT:LENGTH,EXTERNAL_CALL,LENGTH
TRG_BLOCK:DEPENDIENTE.POST-QUERY,EXT:NUMBER,EXTERNAL_CALL,NUMBER
TRG_BLOCK:DEPENDIENTE.POST-QUERY,PU:P_BUSCA_RAZON_FALLEC,INTERNAL_PU_CALL,P_BUSCA_RAZON_FALLEC
TRG_ITEM:DEPENDIENTE.FALLECIDO.WHEN-CHECKBOX-CHANGED,EXT:Encofo,EXTERNAL_CALL,Encofo
TRG_ITEM:DEPENDIENTE.FALLECIDO.WHEN-CHECKBOX-CHANGED,EXT:F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:DEPENDIENTE.FALLECIDO.WHEN-CHECKBOX-CHANGED,EXT:in,EXTERNAL_CALL,in
TRG_ITEM:DEPENDIENTE.FALLECIDO.WHEN-CHECKBOX-CHANGED,EXT:LENGTH,EXTERNAL_CALL,LENGTH
TRG_ITEM:DEPENDIENTE.FALLECIDO.WHEN-CHECKBOX-CHANGED,EXT:NUMBER,EXTERNAL_CALL,NUMBER
TRG_ITEM:DEPENDIENTE.FALLECIDO.WHEN-CHECKBOX-CHANGED,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,P_IMPRIME_MENSAJE
TRG_ITEM:DEPENDIENTE.FALLECIDO.WHEN-CHECKBOX-CHANGED,PU:P_ROLLBACK_FALLECIDO,INTERNAL_PU_CALL,P_ROLLBACK_FALLECIDO
TRG_ITEM:DEPENDIENTE.FALLECIDO.WHEN-CHECKBOX-CHANGED,EXT:VARCHAR2,EXTERNAL_CALL,VARCHAR2
TRG_ITEM:DEPENDIENTE.PB_RAZON_FALLEC.WHEN-BUTTON-PRESSED,EXT:LENGTH,EXTERNAL_CALL,LENGTH
TRG_ITEM:DEPENDIENTE.PB_RAZON_FALLEC.WHEN-BUTTON-PRESSED,EXT:NUMBER,EXTERNAL_CALL,NUMBER
TRG_BLOCK:AFILIADO_CONTACTO_PREFERENCIA.POST-UPDATE,EXT:NUMBER,EXTERNAL_CALL,NUMBER
TRG_BLOCK:AFILIADO_CONTACTO_PREFERENCIA.POST-UPDATE,EXT:PKG_BUSCA_INFO_ASE.P_INSERT_AFI_CON_PRE,EXTERNAL_CALL,PKG_BUSCA_INFO_ASE.P_INSERT_AFI_CON_PRE
TRG_BLOCK:AFILIADO_CONTACTO_PREFERENCIA.ON-INSERT,EXT:NUMBER,EXTERNAL_CALL,NUMBER
TRG_BLOCK:AFILIADO_CONTACTO_PREFERENCIA.ON-INSERT,EXT:PKG_BUSCA_INFO_ASE.P_INSERT_AFI_CON_PRE,EXTERNAL_CALL,PKG_BUSCA_INFO_ASE.P_INSERT_AFI_CON_PRE
TRG_BLOCK:AFILIADO_CONTACTO_PREFERENCIA.PRE-UPDATE,PU:MSG_ALERT,INTERNAL_PU_CALL,MSG_ALERT
TRG_ITEM:CREA_PSS.TIPO_PRESTADOR.WHEN-LIST-CHANGED,EXT:PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:CREA_PSS.BTN_AGREGAR.WHEN-BUTTON-PRESSED,EXT:EXECUTE_TRIGGER,EXTERNAL_CALL,EXECUTE_TRIGGER
TRG_ITEM:CREA_PSS.BTN_AGREGAR.WHEN-BUTTON-PRESSED,EXT:INSTITUCION,EXTERNAL_CALL,INSTITUCION
TRG_ITEM:CREA_PSS.BTN_AGREGAR.WHEN-BUTTON-PRESSED,EXT:LENGTH,EXTERNAL_CALL,LENGTH
TRG_ITEM:CREA_PSS.BTN_AGREGAR.WHEN-BUTTON-PRESSED,PU:MSG_ALERT,INTERNAL_PU_CALL,MSG_ALERT
TRG_ITEM:CREA_PSS.BTN_AGREGAR.WHEN-BUTTON-PRESSED,EXT:PERSONA,EXTERNAL_CALL,PERSONA
TRG_ITEM:CREA_PSS.BTN_AGREGAR.WHEN-BUTTON-PRESSED,EXT:PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:CREA_PSS.BTN_AGREGAR.WHEN-BUTTON-PRESSED,EXT:REEMBOLSO.PROVEEDOR,EXTERNAL_CALL,REEMBOLSO.PROVEEDOR
TRG_ITEM:CREA_PSS.BTN_AGREGAR.WHEN-BUTTON-PRESSED,EXT:REEMBOLSO.PROVEEDOR_ESPECIALIDAD,EXTERNAL_CALL,REEMBOLSO.PROVEEDOR_ESPECIALIDAD
TRG_ITEM:CREA_PSS.BTN_AGREGAR.WHEN-BUTTON-PRESSED,EXT:VALUES,EXTERNAL_CALL,VALUES
TRG_BLOCK:TELEFONO.KEY-COMMIT,EXT:go_record,EXTERNAL_CALL,go_record
TRG_BLOCK:TELEFONO.KEY-COMMIT,PU:MSG_ALERT,INTERNAL_PU_CALL,MSG_ALERT
TRG_BLOCK:TELEFONO.KEY-COMMIT,EXT:NUMBER,EXTERNAL_CALL,NUMBER
TRG_BLOCK:TELEFONO.KEY-COMMIT,EXT:PKG_BUSCA_INFO_ASE.P_BUSCA_TELEFONOS,EXTERNAL_CALL,PKG_BUSCA_INFO_ASE.P_BUSCA_TELEFONOS
TRG_BLOCK:TELEFONO.KEY-COMMIT,EXT:PKG_BUSCA_INFO_ASE.P_VALIDA_TELEFONO,EXTERNAL_CALL,PKG_BUSCA_INFO_ASE.P_VALIDA_TELEFONO
TRG_BLOCK:TELEFONO.KEY-COMMIT,EXT:PKG_INNOVA.P_UPDATE_PHONE_NUMBER,EXTERNAL_CALL,PKG_INNOVA.P_UPDATE_PHONE_NUMBER
TRG_BLOCK:TELEFONO.KEY-COMMIT,EXT:reembolso.PKG_BUSCA_INFO_ASE.P_INSERT_AFI_CON_PRE,EXTERNAL_CALL,reembolso.PKG_BUSCA_INFO_ASE.P_INSERT_AFI_CON_PRE
TRG_BLOCK:TELEFONO.KEY-COMMIT,EXT:VARCHAR2,EXTERNAL_CALL,VARCHAR2
TRG_BLOCK:TELEFONO.KEY-DELREC,PU:MSG_ALERT,INTERNAL_PU_CALL,MSG_ALERT
TRG_BLOCK:CORREO.KEY-COMMIT,EXT:go_record,EXTERNAL_CALL,go_record
TRG_BLOCK:CORREO.KEY-COMMIT,PU:MSG_ALERT,INTERNAL_PU_CALL,MSG_ALERT
TRG_BLOCK:CORREO.KEY-COMMIT,EXT:NUMBER,EXTERNAL_CALL,NUMBER
TRG_BLOCK:CORREO.KEY-COMMIT,EXT:PKG_BUSCA_INFO_ASE.P_BUSCA_CORREOS,EXTERNAL_CALL,PKG_BUSCA_INFO_ASE.P_BUSCA_CORREOS
TRG_BLOCK:CORREO.KEY-COMMIT,EXT:PKG_BUSCA_INFO_ASE.P_VALIDA_CORREOS,EXTERNAL_CALL,PKG_BUSCA_INFO_ASE.P_VALIDA_CORREOS
TRG_BLOCK:CORREO.KEY-COMMIT,EXT:PKG_INNOVA.P_UPDATE_EMAIL,EXTERNAL_CALL,PKG_INNOVA.P_UPDATE_EMAIL
TRG_BLOCK:CORREO.KEY-COMMIT,EXT:reembolso.PKG_BUSCA_INFO_ASE.P_INSERT_AFI_CON_PRE,EXTERNAL_CALL,reembolso.PKG_BUSCA_INFO_ASE.P_INSERT_AFI_CON_PRE
TRG_BLOCK:CORREO.KEY-COMMIT,EXT:VARCHAR2,EXTERNAL_CALL,VARCHAR2
TRG_BLOCK:CORREO.PRE-UPDATE,PU:MSG_ALERT,INTERNAL_PU_CALL,MSG_ALERT
TRG_BLOCK:CORREO.KEY-DELREC,PU:MSG_ALERT,INTERNAL_PU_CALL,MSG_ALERT
TRG_BLOCK:RADICACION.PRE-INSERT,EXT:PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_BLOCK:RADICACION.PRE-INSERT,PU:P_INSERTAR_CORREO,INTERNAL_PU_CALL,P_INSERTAR_CORREO
TRG_BLOCK:RADICACION.POST-QUERY,EXT:FOREBRA,EXTERNAL_CALL,FOREBRA
TRG_BLOCK:RADICACION.POST-QUERY,EXT:IN,EXTERNAL_CALL,IN
TRG_BLOCK:RADICACION.POST-QUERY,EXT:PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_BLOCK:RADICACION.POST-QUERY,PU:P_BUSCA_CORREO_AFILIADO,INTERNAL_PU_CALL,P_BUSCA_CORREO_AFILIADO
TRG_BLOCK:RADICACION.POST-QUERY,PU:P_BUSCA_DATOS_CUENTA_BANCARIA,INTERNAL_PU_CALL,P_BUSCA_DATOS_CUENTA_BANCARIA
TRG_BLOCK:RADICACION.POST-QUERY,PU:P_HABILITA_BLOCK_EXGRATIA,INTERNAL_PU_CALL,P_HABILITA_BLOCK_EXGRATIA
TRG_BLOCK:RADICACION.POST-QUERY,EXT:VARCHAR2,EXTERNAL_CALL,VARCHAR2
TRG_BLOCK:RADICACION.PRE-UPDATE,PU:P_INSERTAR_CORREO,INTERNAL_PU_CALL,P_INSERTAR_CORREO
TRG_BLOCK:RADICACION.ON-POPULATE-DETAILS,EXT:VARCHAR2,EXTERNAL_CALL,VARCHAR2
TRG_BLOCK:RADICACION.ON-CHECK-DELETE-MASTER,EXT:CHAR,EXTERNAL_CALL,CHAR
TRG_BLOCK:RADICACION.WHEN-CREATE-RECORD,EXT:FOREBRA,EXTERNAL_CALL,FOREBRA
TRG_BLOCK:RADICACION.WHEN-CREATE-RECORD,PU:P_BUSCA_CORREO_AFILIADO,INTERNAL_PU_CALL,P_BUSCA_CORREO_AFILIADO
TRG_BLOCK:RADICACION.WHEN-CREATE-RECORD,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_BLOCK:RADICACION.WHEN-NEW-RECORD-INSTANCE,EXT:IN,EXTERNAL_CALL,IN
TRG_BLOCK:RADICACION.ON-ERROR,PU:CGTE$POP_ERROR_STACK,INTERNAL_PU_CALL,CGTE$POP_ERROR_STACK
TRG_BLOCK:RADICACION.ON-ERROR,PU:CGTE$STRIP_CONSTRAINT,INTERNAL_PU_CALL,CGTE$STRIP_CONSTRAINT
TRG_BLOCK:RADICACION.ON-ERROR,EXT:IN,EXTERNAL_CALL,IN
TRG_BLOCK:RADICACION.ON-ERROR,PU:MANEJO_MENSAJES_ERRORES,INTERNAL_PU_CALL,MANEJO_MENSAJES_ERRORES
TRG_BLOCK:RADICACION.ON-ERROR,EXT:VARCHAR2,EXTERNAL_CALL,VARCHAR2
TRG_BLOCK:RADICACION.WHEN-VALIDATE-RECORD,EXT:Enfoco,EXTERNAL_CALL,Enfoco
TRG_BLOCK:RADICACION.WHEN-VALIDATE-RECORD,EXT:F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,F_OBTEN_PARAMETRO_SEUS
TRG_BLOCK:RADICACION.WHEN-VALIDATE-RECORD,EXT:IN,EXTERNAL_CALL,IN
TRG_BLOCK:RADICACION.WHEN-VALIDATE-RECORD,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_BLOCK:RADICACION.WHEN-VALIDATE-RECORD,PU:P_VALIDA_NUM_CTA_ELIMINADA,INTERNAL_PU_CALL,P_VALIDA_NUM_CTA_ELIMINADA
TRG_BLOCK:RADICACION.WHEN-VALIDATE-RECORD,EXT:VARCHAR2,EXTERNAL_CALL,VARCHAR2
TRG_ITEM:RADICACION.FECHA_RECEPCION.WHEN-VALIDATE-ITEM,PU:MSG_ALERT,INTERNAL_PU_CALL,MSG_ALERT
TRG_ITEM:RADICACION.FECHA_RECEPCION.KEY-LISTVAL,EXT:FIND_WINDOW,EXTERNAL_CALL,FIND_WINDOW
TRG_ITEM:RADICACION.FECHA_RECEPCION.KEY-NEXT-ITEM,EXT:PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:RADICACION.FECHA_RECEPCION.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.COMPLETIVO_DOC.WHEN-CHECKBOX-CHANGED,EXT:Enfoco,EXTERNAL_CALL,Enfoco
TRG_ITEM:RADICACION.COMPLETIVO_DOC.WHEN-CHECKBOX-CHANGED,EXT:F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:RADICACION.COMPLETIVO_DOC.WHEN-CHECKBOX-CHANGED,EXT:VARCHAR2,EXTERNAL_CALL,VARCHAR2
TRG_ITEM:RADICACION.NO_SOLICITUD_ORIGINAL.WHEN-VALIDATE-ITEM,EXT:cur_valida,EXTERNAL_CALL,cur_valida
TRG_ITEM:RADICACION.NO_SOLICITUD_ORIGINAL.WHEN-VALIDATE-ITEM,EXT:Enfoco,EXTERNAL_CALL,Enfoco
TRG_ITEM:RADICACION.NO_SOLICITUD_ORIGINAL.WHEN-VALIDATE-ITEM,EXT:F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:RADICACION.NO_SOLICITUD_ORIGINAL.WHEN-VALIDATE-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.NO_SOLICITUD_ORIGINAL.WHEN-VALIDATE-ITEM,EXT:VARCHAR2,EXTERNAL_CALL,VARCHAR2
TRG_ITEM:RADICACION.NO_SOLICITUD_ORIGINAL.WHEN-NEW-ITEM-INSTANCE,EXT:Enfoco,EXTERNAL_CALL,Enfoco
TRG_ITEM:RADICACION.CORREO_NOTIFICA.WHEN-VALIDATE-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.CORREO_NOTIFICA.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.MEDIO_PAGO.WHEN-LIST-CHANGED,EXT:IN,EXTERNAL_CALL,IN
TRG_ITEM:RADICACION.MEDIO_PAGO.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.SUCURSAL_CHEQUE.WHEN-VALIDATE-ITEM,EXT:FOREBRA,EXTERNAL_CALL,FOREBRA
TRG_ITEM:RADICACION.BTN_LOV_SUCURSAL_CHEQUE.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.DESC_SUCURSAL_CHEQUE.WHEN-VALIDATE-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.ENTREGAR_CHEQUE.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.TIPO_CUENTA.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.TIPO_PROPIETARIO.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.TIPO_PROPIETARIO.WHEN-LIST-CHANGED,EXT:DBAPER.PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,DBAPER.PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:RADICACION.NOMBRE_PROPIETARIO.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.TIPO_DOCUMENTO.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.NUMERO_DOCUMENTO.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.NUMERO_DOCUMENTO.WHEN-VALIDATE-ITEM,EXT:f_valida_regular_expression,EXTERNAL_CALL,f_valida_regular_expression
TRG_ITEM:RADICACION.NUMERO_DOCUMENTO.WHEN-VALIDATE-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.SEXO.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.NACIONALIDAD.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
